CustomerID,Recency,Frequency,Monetary,UniqueProducts,AverageOrderValue,UniquePurchaseDays,CustomerLifespan,OrdersLast30Days,Target
15280.0,141,1,113.12,16,113.12,1,0,0,0
15281.0,28,9,2332.15,121,259.1277777777778,9,274,1,0
15286.0,19,1,240.55,3,240.55,1,0,1,0
15287.0,40,1,340.98,15,340.98,1,0,0,1
15288.0,12,5,2306.52,80,461.304,5,322,1,0
15289.0,107,2,697.98,41,348.99,2,111,0,1
15290.0,0,15,6405.51,73,427.034,15,328,2,1
15291.0,1,14,4350.18,61,310.7271428571429,14,341,2,1
15292.0,170,1,180.94,24,180.94,1,0,0,0
15296.0,20,6,3672.86,137,612.1433333333333,6,275,1,0
15297.0,33,1,230.46,14,230.46,1,0,0,1
15298.0,10,9,3834.52,98,426.0577777777778,8,325,2,1
15299.0,36,7,4507.01,7,643.8585714285715,4,304,0,0
15300.0,33,1,496.44,28,496.44,1,0,0,0
15301.0,20,12,5070.35,167,422.5291666666667,10,317,1,0
15303.0,259,1,574.02,31,574.02,1,0,0,0
15304.0,30,8,694.4000000000001,8,86.80000000000001,8,307,0,0
15306.0,33,3,1174.35,57,391.45,3,83,0,0
15307.0,65,1,205.3,12,205.3,1,0,0,0
15308.0,243,1,310.47,19,310.47,1,0,0,0
15311.0,4,80,52797.72,546,659.9715,79,338,8,1
15312.0,44,4,924.85,42,231.2125,4,279,0,0
15313.0,79,1,52.0,1,52.0,1,0,0,0
15314.0,168,1,327.97,24,327.97,1,0,0,0
15315.0,33,2,570.5,35,285.25,2,51,0,0
15316.0,296,1,165.0,1,165.0,1,0,0,0
15319.0,253,1,204.5,16,204.5,1,0,0,0
15320.0,13,1,267.13,36,267.13,1,0,1,0
15321.0,40,3,2748.31,83,916.1033333333334,2,220,0,0
15322.0,55,1,679.68,42,679.68,1,0,0,0
15325.0,73,1,162.29,47,162.29,1,0,0,0
15326.0,303,1,311.71,29,311.71,1,0,0,0
15327.0,22,1,208.75,10,208.75,1,0,1,0
15329.0,8,3,1049.7,51,349.90000000000003,3,132,1,0
15330.0,1,2,714.96,10,357.48,2,28,1,0
15332.0,335,4,1661.06,29,415.265,2,3,0,0
15333.0,177,1,1028.56,16,1028.56,1,0,0,0
15334.0,126,3,351.67,67,117.22333333333334,3,16,0,0
15335.0,23,1,173.97,34,173.97,1,0,1,0
15339.0,35,2,574.07,77,287.035,2,251,0,0
15341.0,50,1,2020.52,17,2020.52,1,0,0,0
15342.0,99,1,406.09,24,406.09,1,0,0,0
15343.0,56,1,364.5,21,364.5,1,0,0,0
15344.0,1,2,460.64,20,230.32,2,42,1,1
15345.0,15,1,393.54,20,393.54,1,0,1,0
15346.0,302,1,252.42000000000002,17,252.42000000000002,1,0,0,0
15347.0,335,1,201.60000000000002,5,201.60000000000002,1,0,0,0
15348.0,41,1,158.04,9,158.04,1,0,0,0
15349.0,127,2,473.81,65,236.905,2,29,0,0
15350.0,342,1,115.65,5,115.65,1,0,0,0
15351.0,2,6,1643.97,114,273.995,6,336,3,1
15353.0,224,2,777.02,59,388.51,2,113,0,0
15355.0,22,1,126.25,8,126.25,1,0,1,1
15356.0,0,10,2766.5,215,276.65,10,336,1,0
15358.0,4,20,7517.14,285,375.857,14,330,2,1
15360.0,9,1,427.93,13,427.93,1,0,1,0
15361.0,331,1,418.92,7,418.92,1,0,0,0
15363.0,342,1,326.0,16,326.0,1,0,0,0
15364.0,65,2,913.19,29,456.595,2,158,0,0
15365.0,51,4,1945.15,56,486.2875,3,233,0,1
15366.0,44,2,602.51,37,301.255,2,282,0,0
15367.0,26,4,1877.59,91,469.3975,3,218,2,0
15370.0,10,7,2386.05,65,340.86428571428576,7,291,2,0
15372.0,106,1,2007.3999999999999,27,2007.3999999999999,1,0,0,0
15373.0,85,9,1686.9,65,187.43333333333334,8,255,0,1
15374.0,98,1,168.0,3,168.0,1,0,0,0
15376.0,9,3,1233.3600000000001,100,411.12000000000006,3,182,1,0
15379.0,138,7,3703.29,145,529.0414285714286,7,189,0,0
15380.0,16,4,1304.96,22,326.24,4,318,1,1
15381.0,183,2,596.85,8,298.425,2,54,0,0
15382.0,54,5,4709.9,174,941.9799999999999,4,210,0,1
15384.0,139,2,642.41,34,321.205,2,189,0,0
15385.0,9,1,316.88,12,316.88,1,0,1,0
15386.0,155,1,394.14,31,394.14,1,0,0,0
15388.0,239,1,140.54,10,140.54,1,0,0,0
15389.0,141,1,500.0,1,500.0,1,0,0,0
15392.0,58,2,665.46,43,332.73,2,271,0,1
15393.0,250,1,124.10000000000001,8,124.10000000000001,1,0,0,1
15394.0,47,3,1854.14,53,618.0466666666667,3,280,0,1
15395.0,295,1,107.45,7,107.45,1,0,0,0
15396.0,82,1,288.18,14,288.18,1,0,0,0
15397.0,259,1,94.0,6,94.0,1,0,0,0
15398.0,47,1,634.85,35,634.85,1,0,0,1
15399.0,48,1,305.17,15,305.17,1,0,0,1
15400.0,61,5,716.2,10,143.24,5,186,0,0
15402.0,118,2,626.77,35,313.385,2,47,0,0
15405.0,158,1,349.1,8,349.1,1,0,0,0
15406.0,0,2,510.71000000000004,51,255.35500000000002,2,269,1,0
15407.0,3,4,1056.44,142,264.11,4,271,1,0
15408.0,233,1,267.18,34,267.18,1,0,0,0
15410.0,53,8,3450.84,48,431.355,8,177,0,0
15411.0,39,3,991.26,52,330.42,3,112,0,1
15412.0,140,1,190.53,10,190.53,1,0,0,0
15414.0,6,2,421.5,21,210.75,2,205,1,1
15415.0,282,1,572.8100000000001,46,572.8100000000001,1,0,0,0
15416.0,34,4,3984.32,165,996.08,4,218,0,0
15417.0,54,1,508.8,28,508.8,1,0,0,0
15421.0,28,4,950.36,40,237.59,3,251,1,0
15422.0,292,2,97.7,6,48.85,1,0,0,0
15423.0,7,1,43.5,2,43.5,1,0,1,0
15424.0,223,2,383.34,17,191.67,1,0,0,0
15426.0,2,4,1001.23,156,250.3075,3,336,2,1
15427.0,2,3,1483.14,233,494.38000000000005,2,13,3,0
15429.0,44,1,243.06,44,243.06,1,0,0,1
15433.0,183,2,533.3,40,266.65,2,53,0,0
15434.0,1,4,890.58,40,222.645,3,168,1,1
15436.0,16,2,859.32,194,429.66,2,186,1,1
15437.0,231,1,200.16,44,200.16,1,0,0,0
15438.0,100,1,156.57999999999998,25,156.57999999999998,1,0,0,0
15440.0,24,3,383.68,50,127.89333333333333,3,154,1,0
15442.0,218,1,594.0,2,594.0,1,0,0,0
15443.0,14,4,1677.03,157,419.2575,4,274,1,1
15444.0,9,1,342.9,67,342.9,1,0,1,1
15445.0,233,1,113.5,5,113.5,1,0,0,0
15447.0,300,1,155.17,9,155.17,1,0,0,0
15448.0,282,1,494.64,28,494.64,1,0,0,0
15449.0,154,2,647.7,30,323.85,2,76,0,1
15452.0,40,2,413.33,44,206.665,2,192,0,1
15453.0,5,6,1253.09,161,208.84833333333333,6,151,2,1
15454.0,331,1,179.1,23,179.1,1,0,0,0
15456.0,252,3,447.22,48,149.07333333333335,2,75,0,0
15457.0,231,1,237.07,56,237.07,1,0,0,0
15460.0,323,1,216.76,53,216.76,1,0,0,0
15462.0,63,3,234.6,9,78.2,3,92,0,0
15464.0,307,1,1048.85,155,1048.85,1,0,0,0
15465.0,31,17,6568.179999999999,42,386.36352941176466,17,308,0,1
15466.0,54,1,334.53,56,334.53,1,0,0,0
15467.0,114,2,402.56,36,201.28,2,7,0,1
15468.0,20,2,467.51,24,233.755,1,0,2,0
15469.0,19,2,538.55,24,269.275,2,69,1,0
15472.0,82,1,371.56,76,371.56,1,0,0,0
15473.0,27,5,1057.2,4,211.44,2,2,4,1
15475.0,46,1,454.10999999999996,29,454.10999999999996,1,0,0,0
15478.0,9,2,1441.42,34,720.71,2,16,2,0
15480.0,85,1,905.5,45,905.5,1,0,0,0
15482.0,5,8,4779.1,27,597.3875,7,322,4,1
15483.0,130,4,233.81,74,58.4525,2,105,0,0
15484.0,26,2,2030.68,111,1015.34,2,21,1,1
15485.0,305,2,1278.63,33,639.315,2,37,0,1
15488.0,62,1,91.32000000000001,2,91.32000000000001,1,0,0,0
15489.0,27,2,790.9,41,395.45,2,153,1,1
15491.0,64,6,3100.09,108,516.6816666666667,5,140,0,0
15492.0,43,1,487.74,28,487.74,1,0,0,1
15493.0,2,5,2001.8,177,400.36,4,238,2,0
15494.0,90,1,1127.38,87,1127.38,1,0,0,1
15497.0,289,1,970.6,10,970.6,1,0,0,1
15498.0,12,25,11788.8,322,471.55199999999996,15,323,4,1
15500.0,50,1,406.02,18,406.02,1,0,0,1
15502.0,36,10,9736.98,162,973.698,6,302,0,1
15503.0,332,1,147.09,66,147.09,1,0,0,0
15504.0,50,1,52.83,13,52.83,1,0,0,0
15505.0,22,5,3610.96,90,722.192,5,102,1,0
15506.0,15,2,514.41,68,257.205,2,93,1,1
15507.0,141,1,492.36,41,492.36,1,0,0,0
15508.0,158,6,1000.27,78,166.71166666666667,4,46,0,0
15510.0,300,1,250.0,1,250.0,1,0,0,0
15511.0,7,4,744.3,104,186.075,4,47,3,1
15512.0,125,2,121.0,7,60.5,2,203,0,0
15513.0,2,19,14758.220000000001,183,776.7484210526317,15,340,2,0
15514.0,3,8,3147.03,72,393.37875,5,330,2,1
15516.0,14,3,62.43,15,20.81,2,1,3,0
15517.0,202,1,267.03,27,267.03,1,0,0,0
15518.0,33,8,1942.45,135,242.80625,7,268,0,0
15521.0,9,8,3000.2,116,375.025,6,214,1,0
15522.0,2,2,398.84,47,199.42,2,54,1,0
15523.0,53,1,412.01000000000005,10,412.01000000000005,1,0,0,0
15525.0,342,1,313.93,44,313.93,1,0,0,1
15526.0,2,2,148.44,4,74.22,1,0,2,0
15527.0,8,7,2249.44,94,321.34857142857146,7,315,1,1
15528.0,223,1,229.33,26,229.33,1,0,0,0
15529.0,36,10,3643.69,389,364.369,10,299,0,1
15530.0,119,3,1168.73,77,389.57666666666665,3,97,0,1
15532.0,100,3,1225.79,165,408.59666666666664,3,226,0,1
15533.0,51,2,554.74,41,277.37,2,6,0,1
15535.0,142,4,536.4,55,134.1,3,154,0,0
15537.0,132,1,110.92,24,110.92,1,0,0,0
15541.0,83,1,85.13000000000001,29,85.13000000000001,1,0,0,0
15543.0,257,1,127.86,26,127.86,1,0,0,0
15544.0,89,7,2772.37,95,396.05285714285714,7,252,0,1
15545.0,23,2,292.71999999999997,78,146.35999999999999,2,316,1,0
15547.0,9,13,4432.43,388,340.9561538461539,11,322,1,1
15549.0,46,3,1693.26,104,564.42,3,239,0,0
15550.0,75,3,433.28,36,144.42666666666665,3,195,0,1
15551.0,6,1,436.06,29,436.06,1,0,1,0
15552.0,186,1,90.12,17,90.12,1,0,0,0
15553.0,29,1,437.23,51,437.23,1,0,1,0
15554.0,247,1,217.2,14,217.2,1,0,0,0
15555.0,3,14,4022.15,363,287.2964285714286,14,335,2,1
15561.0,119,3,449.66999999999996,16,149.89,2,65,0,1
15562.0,321,1,134.55,1,134.55,1,0,0,0
15563.0,170,2,735.62,55,367.81,2,158,0,1
15565.0,19,2,173.16,8,86.58,2,20,1,0
15568.0,14,2,422.52,26,211.26,2,28,1,1
15569.0,73,5,1375.71,27,275.142,4,228,0,0
15570.0,5,10,3785.5,223,378.55,10,333,1,1
15571.0,3,2,398.78000000000003,42,199.39000000000001,2,44,1,1
15572.0,79,4,1555.29,109,388.8225,3,168,0,1
15573.0,1,2,607.45,88,303.725,2,53,1,0
15574.0,147,4,702.25,131,175.5625,3,194,0,0
15576.0,7,1,940.6700000000001,43,940.6700000000001,1,0,1,0
15577.0,120,3,258.88,39,86.29333333333334,2,154,0,0
15578.0,131,1,127.1,13,127.1,1,0,0,0
15579.0,38,2,348.6,45,174.3,2,245,0,0
15581.0,90,13,3679.9700000000003,134,283.0746153846154,12,245,0,0
15582.0,69,2,541.51,33,270.755,2,120,0,1
15584.0,17,3,581.05,81,193.6833333333333,3,114,1,1
15585.0,146,1,455.3,31,455.3,1,0,0,0
15587.0,19,4,913.6800000000001,3,228.42000000000002,4,301,1,0
15589.0,225,3,478.53000000000003,28,159.51000000000002,2,54,0,0
15592.0,16,1,388.58,24,388.58,1,0,1,0
15593.0,40,1,199.8,5,199.8,1,0,0,0
15594.0,51,3,1506.43,81,502.1433333333334,3,153,0,1
15596.0,70,5,1406.59,51,281.318,5,264,0,0
15597.0,4,1,324.57,22,324.57,1,0,1,0
15598.0,22,1,240.68,14,240.68,1,0,1,0
15599.0,173,1,448.83,29,448.83,1,0,0,1
15601.0,25,13,6598.16,230,507.5507692307692,13,316,1,1
15602.0,40,6,945.19,26,157.53166666666667,6,297,0,1
15603.0,48,1,48.480000000000004,2,48.480000000000004,1,0,0,0
15604.0,21,1,216.39,17,216.39,1,0,1,0
15605.0,5,5,1198.23,61,239.64600000000002,5,337,1,0
15606.0,30,9,2920.16,48,324.4622222222222,9,263,0,0
15607.0,306,1,104.76,13,104.76,1,0,0,0
15608.0,29,3,971.28,58,323.76,2,60,2,1
15609.0,153,1,298.48,16,298.48,1,0,0,0
15610.0,21,1,112.46000000000001,6,112.46000000000001,1,0,1,0
15611.0,12,11,1340.3400000000001,21,121.84909090909092,10,291,1,1
15612.0,5,2,195.15,4,97.575,2,25,1,0
15615.0,0,22,9360.65,181,425.48409090909087,16,327,2,1
15618.0,2,4,776.851,39,194.21275,3,103,1,0
15620.0,26,3,1553.18,92,517.7266666666667,3,301,1,0
15622.0,12,9,3709.56,169,412.17333333333335,5,239,1,0
15623.0,110,1,301.03,19,301.03,1,0,0,0
15624.0,86,4,588.13,26,147.0325,4,139,0,0
15625.0,73,4,1534.26,44,383.565,4,131,0,0
15626.0,44,2,675.8,49,337.9,2,254,0,0
15628.0,16,7,2363.36,81,337.6228571428572,7,320,1,1
15630.0,14,2,1186.35,57,593.175,2,159,1,0
15632.0,33,7,2978.96,99,425.5657142857143,7,211,0,1
15636.0,59,2,724.76,20,362.38,2,192,0,0
15637.0,22,1,223.36,15,223.36,1,0,1,0
15639.0,103,1,425.32,25,425.32,1,0,0,0
15640.0,5,13,10442.32,229,803.2553846153846,13,336,1,1
15641.0,74,4,1887.2,102,471.8,4,253,0,0
15643.0,161,3,664.0,31,221.33333333333334,2,90,0,0
15644.0,135,4,813.0,166,203.25,3,94,0,0
15646.0,127,3,447.64000000000004,35,149.21333333333334,3,214,0,0
15648.0,173,2,657.35,23,328.675,2,62,0,0
15649.0,305,2,816.0,1,408.0,2,31,0,0
15651.0,6,3,646.3,27,215.4333333333333,2,223,2,0
15652.0,60,1,337.74,21,337.74,1,0,0,0
15653.0,62,2,877.4399999999999,4,438.71999999999997,2,23,0,0
15655.0,212,1,560.67,34,560.67,1,0,0,0
15656.0,14,4,748.5,46,187.125,4,238,1,0
15658.0,159,5,1024.1000000000001,40,204.82000000000002,5,182,0,0
15659.0,13,1,306.45,11,306.45,1,0,1,0
15660.0,54,7,1256.5,48,179.5,5,280,0,1
15661.0,286,2,309.8,4,154.9,2,21,0,0
15663.0,75,1,138.14,9,138.14,1,0,0,0
15664.0,20,1,386.43,17,386.43,1,0,1,0
15665.0,137,2,2242.01,92,1121.005,2,74,0,0
15667.0,9,1,301.32,13,301.32,1,0,1,0
15668.0,187,1,76.32000000000001,1,76.32000000000001,1,0,0,0
15669.0,9,4,684.34,31,171.085,4,223,1,0
15670.0,266,1,173.05,12,173.05,1,0,0,0
15671.0,64,5,1972.89,47,394.57800000000003,5,176,0,1
15673.0,57,4,2881.02,107,720.255,4,238,0,0
15674.0,42,5,2446.6,88,489.32,5,181,0,0
15675.0,50,3,323.69,20,107.89666666666666,3,198,0,0
15676.0,4,2,3267.84,191,1633.92,2,248,1,1
15677.0,18,1,657.23,33,657.23,1,0,1,0
15678.0,22,1,352.7,12,352.7,1,0,1,0
15679.0,123,2,260.26,18,130.13,2,28,0,1
15680.0,9,2,1021.71,54,510.855,2,325,1,1
15681.0,152,3,703.22,22,234.40666666666667,2,97,0,1
15683.0,86,1,193.75,10,193.75,1,0,0,0
15687.0,34,6,2241.18,91,373.53,6,264,0,1
15689.0,89,2,254.1,8,127.05,2,241,0,0
15690.0,70,1,111.0,8,111.0,1,0,0,1
15691.0,221,1,136.8,2,136.8,1,0,0,0
15694.0,36,10,4716.04,27,471.604,10,306,0,1
15695.0,236,2,409.98,22,204.99,1,0,0,0
15696.0,2,8,2736.46,140,342.0575,8,293,1,0
15700.0,141,2,696.68,85,348.34,2,1,0,0
15701.0,37,3,1223.2,170,407.73333333333335,3,42,0,1
15703.0,234,1,211.5,5,211.5,1,0,0,0
15704.0,109,4,2293.62,79,573.405,3,75,0,0
15705.0,170,1,143.1,6,143.1,1,0,0,0
15706.0,33,4,1060.56,50,265.14,4,52,0,0
15707.0,4,4,945.58,126,236.395,4,51,2,0
15708.0,10,7,3364.2400000000002,124,480.6057142857143,7,328,1,0
15709.0,253,1,133.25,6,133.25,1,0,0,0
15712.0,40,4,865.9100000000001,33,216.47750000000002,4,216,0,1
15713.0,112,2,356.7,18,178.35,2,222,0,0
15714.0,47,1,132.48000000000002,5,132.48000000000002,1,0,0,1
15716.0,115,4,1118.81,101,279.7025,4,223,0,0
15717.0,203,1,150.3,7,150.3,1,0,0,0
15719.0,2,13,5045.61,299,388.1238461538461,13,304,1,0
15722.0,5,5,2222.56,45,444.512,4,254,2,0
15723.0,334,1,203.1,37,203.1,1,0,0,0
15724.0,170,2,218.25,11,109.125,2,83,0,0
15727.0,76,6,4609.29,191,768.215,6,251,0,1
15729.0,182,1,85.0,5,85.0,1,0,0,0
15730.0,35,3,1120.88,68,373.6266666666667,3,140,0,0
15732.0,181,2,294.12,13,147.06,2,159,0,0
15733.0,252,1,162.3,10,162.3,1,0,0,0
15734.0,84,2,1339.45,25,669.725,2,85,0,0
15737.0,48,6,1081.51,55,180.25166666666667,5,163,0,1
15738.0,12,15,4495.52,45,299.70133333333337,14,329,1,1
15739.0,35,1,449.12,8,449.12,1,0,0,0
15740.0,18,1,154.88,9,154.88,1,0,1,0
15743.0,6,3,571.61,54,190.53666666666666,3,147,1,1
15744.0,47,1,34.8,3,34.8,1,0,0,0
15745.0,3,3,917.28,50,305.76,3,202,1,1
15746.0,103,1,196.88,28,196.88,1,0,0,0
15747.0,89,2,549.47,26,274.735,2,52,0,1
15748.0,9,1,149.31,19,149.31,1,0,1,0
15749.0,204,3,44534.3,5,14844.766666666668,2,97,0,0
15750.0,7,6,1937.95,199,322.9916666666667,5,329,1,1
15752.0,9,7,2637.38,236,376.7685714285714,7,333,1,0
15753.0,274,1,79.2,1,79.2,1,0,0,0
15754.0,20,3,458.57,24,152.85666666666665,3,195,1,0
15755.0,43,5,2076.7400000000002,119,415.34800000000007,5,220,0,1
15756.0,30,4,532.96,160,133.24,4,187,0,0
15757.0,35,2,714.42,43,357.21,2,152,0,0
15759.0,187,3,253.04,5,84.34666666666666,3,139,0,0
15762.0,34,2,583.75,37,291.875,2,12,0,0
15763.0,1,2,1086.92,58,543.46,2,45,1,0
15764.0,57,6,3279.97,150,546.6616666666666,4,188,0,0
15766.0,33,1,315.06,11,315.06,1,0,0,0
15768.0,85,3,621.8299999999999,23,207.27666666666664,3,110,0,0
15769.0,0,25,52848.72,26,2113.9488,21,340,3,1
15774.0,38,1,270.8,25,270.8,1,0,0,0
15775.0,214,1,104.9,7,104.9,1,0,0,0
15776.0,102,1,241.62,18,241.62,1,0,0,0
15777.0,210,4,1047.11,18,261.7775,3,120,0,0
15780.0,153,3,475.28000000000003,26,158.42666666666668,3,174,0,0
15781.0,107,2,211.3,11,105.65,2,168,0,1
15782.0,19,2,2164.34,34,1082.17,2,39,1,1
15785.0,2,5,2328.9700000000003,58,465.79400000000004,4,262,1,0
15786.0,15,3,4932.2,257,1644.0666666666666,2,68,2,0
15787.0,30,1,492.05,78,492.05,1,0,0,1
15789.0,327,1,351.3,25,351.3,1,0,0,0
15791.0,13,2,1612.69,66,806.345,2,160,1,0
15793.0,9,2,612.0,5,306.0,2,229,1,1
15795.0,119,1,610.01,42,610.01,1,0,0,0
15796.0,41,6,1887.71,63,314.61833333333334,6,230,0,1
15797.0,82,4,2207.4,8,551.85,4,206,0,0
15799.0,45,3,884.14,94,294.7133333333333,3,258,0,0
15800.0,76,2,699.08,116,349.54,2,139,0,0
15801.0,15,3,1063.95,61,354.65000000000003,3,63,2,0
15802.0,112,1,451.42,1,451.42,1,0,0,0
15803.0,20,1,415.82000000000005,8,415.82000000000005,1,0,1,0
15804.0,6,10,3535.95,162,353.59499999999997,10,161,1,1
15805.0,1,16,5158.08,220,322.38,12,332,4,1
15806.0,15,3,784.58,24,261.5266666666667,3,230,1,0
15807.0,19,3,903.9,48,301.3,2,26,2,0
15808.0,275,4,3734.9700000000003,142,933.7425000000001,4,63,0,0
15809.0,5,5,515.77,31,103.154,5,266,1,0
15810.0,48,4,1391.98,66,347.995,4,218,0,0
15811.0,75,5,1773.8,89,354.76,5,259,0,1
15812.0,76,5,1801.14,36,360.228,5,210,0,0
15813.0,177,2,1303.9099999999999,40,651.9549999999999,2,31,0,0
15814.0,5,3,1577.19,52,525.73,2,14,3,1
15815.0,33,5,2100.6,33,420.12,5,196,0,0
15819.0,18,4,1905.45,96,476.3625,4,227,1,0
15820.0,289,1,206.98,17,206.98,1,0,0,0
15821.0,13,2,570.96,57,285.48,2,17,1,0
15822.0,328,1,440.2,16,440.2,1,0,0,1
15823.0,341,1,15.0,1,15.0,1,0,0,0
15825.0,141,1,532.94,20,532.94,1,0,0,0
15826.0,25,3,1654.31,64,551.4366666666666,2,154,2,0
15827.0,42,14,1836.0900000000001,72,131.14928571428572,11,299,0,0
15829.0,68,2,636.14,44,318.07,2,41,0,0
15830.0,7,1,576.0,39,576.0,1,0,1,0
15831.0,27,3,801.76,63,267.25333333333333,3,265,1,0
15832.0,223,1,836.79,54,836.79,1,0,0,0
15834.0,39,4,2233.75,242,558.4375,3,206,0,0
15835.0,13,4,954.09,47,238.5225,4,286,1,0
15836.0,19,1,137.37,10,137.37,1,0,1,0
15837.0,34,1,391.98,24,391.98,1,0,0,0
15838.0,34,14,28333.58,51,2023.827142857143,13,303,0,1
15839.0,2,3,1048.49,56,349.49666666666667,3,114,1,0
15840.0,28,2,355.56,26,177.78,2,113,1,0
15841.0,42,4,1224.06,36,306.015,4,266,0,0
15843.0,273,1,118.95000000000002,8,118.95000000000002,1,0,0,0
15844.0,15,1,130.73999999999998,11,130.73999999999998,1,0,1,0
15845.0,5,7,3410.48,90,487.2114285714286,7,301,1,1
15847.0,7,2,389.27,22,194.635,2,249,1,0
15850.0,137,1,118.88,41,118.88,1,0,0,1
15852.0,156,2,160.71,22,80.355,2,10,0,0
15853.0,21,1,110.8,29,110.8,1,0,1,0
15854.0,56,10,2839.94,70,283.994,9,275,0,1
15855.0,106,5,712.24,59,142.448,5,126,0,0
15856.0,14,21,13276.87,267,632.2319047619048,19,320,3,1
15858.0,29,4,1247.84,118,311.96,4,307,1,1
15860.0,10,8,977.21,105,122.15125,8,327,1,0
15861.0,15,4,1693.74,237,423.435,3,221,1,1
15862.0,81,3,659.73,98,219.91,3,261,0,1
15863.0,162,1,9.2,2,9.2,1,0,0,1
15864.0,36,4,1478.4,15,369.6,4,249,0,1
15865.0,10,3,895.13,37,298.37666666666667,3,173,1,0
15866.0,70,1,230.53,43,230.53,1,0,0,0
15867.0,39,13,3307.62,265,254.4323076923077,13,299,0,1
15869.0,246,2,149.64,13,74.82,1,0,0,0
15870.0,2,1,354.09000000000003,68,354.09000000000003,1,0,1,0
15874.0,33,7,4405.88,110,629.4114285714286,6,220,0,0
15880.0,338,1,343.28000000000003,95,343.28000000000003,1,0,0,0
15881.0,281,5,501.39000000000004,26,100.278,3,52,0,0
15882.0,168,4,516.36,23,129.09,2,169,0,0
15883.0,2,1,143.76,20,143.76,1,0,1,1
15885.0,62,3,379.35,18,126.45,3,216,0,0
15886.0,29,1,181.09,12,181.09,1,0,1,0
15888.0,50,1,168.31,11,168.31,1,0,0,0
15889.0,126,2,446.87,79,223.435,2,212,0,0
15891.0,196,1,524.52,60,524.52,1,0,0,0
15894.0,222,2,263.55,35,131.775,2,115,0,0
15895.0,119,1,179.17,11,179.17,1,0,0,0
15897.0,163,2,222.05,17,111.025,1,0,0,0
15898.0,196,4,1002.99,67,250.7475,4,141,0,1
15899.0,338,1,56.25,4,56.25,1,0,0,0
15901.0,47,2,233.35,59,116.675,2,77,0,1
15903.0,39,4,2520.36,39,630.09,4,224,0,1
15906.0,37,5,1388.2,98,277.64,4,187,0,1
15907.0,146,2,529.52,93,264.76,2,33,0,1
15909.0,143,1,191.94,7,191.94,1,0,0,0
15910.0,34,6,851.77,167,141.96166666666667,6,251,0,1
15912.0,147,2,264.62,19,132.31,2,54,0,0
15916.0,46,6,967.4300000000001,71,161.23833333333334,5,289,0,1
15917.0,217,1,123.1,12,123.1,1,0,0,0
15918.0,160,2,334.23,33,167.115,2,80,0,0
15919.0,338,1,270.72,38,270.72,1,0,0,1
15920.0,123,4,167.5,53,41.875,1,0,0,0
15921.0,142,1,336.03000000000003,24,336.03000000000003,1,0,0,0
15922.0,342,1,369.5,11,369.5,1,0,0,0
15923.0,342,1,127.08,21,127.08,1,0,0,0
15925.0,163,1,207.15,12,207.15,1,0,0,0
15930.0,36,1,426.63,21,426.63,1,0,0,0
15932.0,57,7,2195.65,76,313.6642857142857,7,200,0,1
15933.0,40,2,728.27,44,364.135,2,15,0,1
15935.0,208,2,416.86,12,208.43,2,2,0,0
15937.0,33,1,145.35,7,145.35,1,0,0,0
15938.0,81,5,404.58,13,80.916,5,211,0,0
15939.0,59,15,6115.01,28,407.6673333333334,14,241,0,0
15940.0,280,1,35.8,1,35.8,1,0,0,0
15942.0,103,1,337.44,14,337.44,1,0,0,0
15944.0,246,1,325.1,6,325.1,1,0,0,0
15945.0,334,1,181.0,2,181.0,1,0,0,0
15947.0,52,1,1708.24,29,1708.24,1,0,0,0
15948.0,13,1,644.24,40,644.24,1,0,1,1
15949.0,40,1,237.04000000000002,12,237.04000000000002,1,0,0,1
15950.0,1,4,1765.51,86,441.3775,4,327,1,0
15951.0,255,1,375.16999999999996,22,375.16999999999996,1,0,0,1
15952.0,3,4,806.57,65,201.6425,4,191,1,0
15953.0,16,6,1239.6399999999999,52,206.60666666666665,6,321,1,1
15955.0,12,13,3845.28,121,295.79076923076923,9,329,2,1
15957.0,1,1,428.89,40,428.89,1,0,1,0
15958.0,43,1,104.35,7,104.35,1,0,0,0
15963.0,14,1,280.04,18,280.04,1,0,1,1
15965.0,336,1,156.19,16,156.19,1,0,0,1
15967.0,288,1,173.8,32,173.8,1,0,0,1
15969.0,19,2,531.1,16,265.55,2,135,1,1
15970.0,273,1,314.1,11,314.1,1,0,0,0
15971.0,22,11,3995.85,10,363.2590909090909,10,258,2,1
15973.0,336,1,307.82000000000005,4,307.82000000000005,1,0,0,0
15974.0,8,7,3442.15,141,491.7357142857143,7,249,1,0
15975.0,53,1,371.01,24,371.01,1,0,0,0
15976.0,134,2,430.94,83,215.47,2,54,0,0
15977.0,8,1,355.63,28,355.63,1,0,1,1
15978.0,46,1,1098.78,49,1098.78,1,0,0,0
15980.0,58,3,2398.86,40,799.62,2,165,0,0
15981.0,46,7,2849.88,51,407.1257142857143,7,233,0,1
15983.0,330,3,1148.27,57,382.75666666666666,3,13,0,1
15984.0,40,8,2091.96,179,261.495,8,297,0,1
15985.0,92,2,1142.42,29,571.21,2,113,0,0
15987.0,90,6,1206.42,64,201.07000000000002,5,248,0,1
15990.0,13,2,792.11,52,396.055,2,243,1,0
15993.0,2,3,1725.36,296,575.12,2,10,3,1
15994.0,24,1,427.07,31,427.07,1,0,1,0
15996.0,57,6,1060.68,103,176.78,6,277,0,0
15998.0,6,5,3089.97,370,617.9939999999999,5,325,1,0
